time,id,x,y,angle,type,speed,pos,lane,slope
8.0,A_CAV6,88.7,42.0,90.0,A_CAV,10.5,88.7,E4_2,0.0
8.0,A_CAV8,164.94,45.2,90.0,A_CAV,13.87,164.94,E4_3,0.0
8.0,A_CAV9,154.61,48.4,90.0,A_CAV,13.61,154.61,E4_4,0.0
8.0,E_CAV0.0,160.37,38.8,90.0,E_CAV,14.84,160.37,E4_1,0.0
8.0,E_CAV1.0,184.6,38.8,90.0,E_CAV,14.88,184.6,E4_1,0.0
8.0,E_CAV2.0,204.37,45.2,90.0,E_CAV,13.98,204.37,E4_3,0.0
8.0,E_CAV3.0,224.4,38.8,90.0,E_CAV,14.63,224.4,E4_1,0.0
8.0,E_CAV4.0,230.01,45.2,90.0,E_CAV,13.25,230.01,E4_3,0.0
8.05,A_CAV0,120.67,35.6,90.0,A_CAV,13.83,120.67,E4_0,0.0
8.05,A_CAV1,144.6,35.6,90.0,A_CAV,13.86,144.6,E4_0,0.0
8.05,A_CAV10,181.21,48.4,90.0,A_CAV,12.66,181.21,E4_4,0.0
8.05,A_CAV11,136.49,48.4,90.0,A_CAV,12.46,136.49,E4_4,0.0
8.05,A_CAV2,100.92,35.6,90.0,A_CAV,12.87,100.92,E4_0,0.0
8.05,A_CAV3,85.48,35.6,90.0,A_CAV,10.84,85.48,E4_0,0.0
8.05,A_CAV4,130.52,42.0,90.0,A_CAV,13.87,130.52,E4_2,0.0
8.05,A_CAV5,106.06,42.0,90.0,A_CAV,11.96,106.06,E4_2,0.0
8.05,A_CAV6,89.23,42.0,90.0,A_CAV,10.58,89.23,E4_2,0.0
8.05,A_CAV8,165.63,45.2,90.0,A_CAV,13.86,165.63,E4_3,0.0
8.05,A_CAV9,155.29,48.4,90.0,A_CAV,13.59,155.29,E4_4,0.0
8.05,E_CAV0.0,161.11,38.8,90.0,E_CAV,14.78,161.11,E4_1,0.0
8.05,E_CAV1.0,185.34,38.8,90.0,E_CAV,14.83,185.34,E4_1,0.0
8.05,E_CAV2.0,205.06,45.2,90.0,E_CAV,13.93,205.06,E4_3,0.0
8.05,E_CAV3.0,225.13,38.8,90.0,E_CAV,14.63,225.13,E4_1,0.0
8.05,E_CAV4.0,230.68,45.2,90.0,E_CAV,13.23,230.68,E4_3,0.0
8.1,A_CAV0,121.36,35.6,90.0,A_CAV,13.88,121.36,E4_0,0.0
8.1,A_CAV1,145.29,35.6,90.0,A_CAV,13.88,145.29,E4_0,0.0
8.1,A_CAV10,181.84,48.4,90.0,A_CAV,12.69,181.84,E4_4,0.0
8.1,A_CAV11,137.11,48.4,90.0,A_CAV,12.48,137.11,E4_4,0.0
8.1,A_CAV2,101.57,35.6,90.0,A_CAV,12.9,101.57,E4_0,0.0
8.1,A_CAV3,86.02,35.6,90.0,A_CAV,10.91,86.02,E4_0,0.0
8.1,A_CAV4,131.21,42.0,90.0,A_CAV,13.85,131.21,E4_2,0.0
8.1,A_CAV5,106.66,42.0,90.0,A_CAV,11.95,106.66,E4_2,0.0
8.1,A_CAV6,89.76,42.0,90.0,A_CAV,10.59,89.76,E4_2,0.0
8.1,A_CAV8,166.32,45.2,90.0,A_CAV,13.83,166.32,E4_3,0.0
8.1,A_CAV9,155.97,48.4,90.0,A_CAV,13.58,155.97,E4_4,0.0
8.1,E_CAV0.0,161.85,38.8,90.0,E_CAV,14.77,161.85,E4_1,0.0
8.1,E_CAV1.0,186.08,38.8,90.0,E_CAV,14.88,186.08,E4_1,0.0
8.1,E_CAV2.0,205.76,45.2,90.0,E_CAV,13.95,205.76,E4_3,0.0
8.1,E_CAV3.0,225.86,38.8,90.0,E_CAV,14.57,225.86,E4_1,0.0
8.1,E_CAV4.0,231.34,45.2,90.0,E_CAV,13.27,231.34,E4_3,0.0
8.15,A_CAV0,122.05,35.6,90.0,A_CAV,13.83,122.05,E4_0,0.0
8.15,A_CAV1,145.99,35.6,90.0,A_CAV,13.86,145.99,E4_0,0.0
8.15,A_CAV10,182.48,48.4,90.0,A_CAV,12.69,182.48,E4_4,0.0
8.15,A_CAV11,137.74,48.4,90.0,A_CAV,12.45,137.74,E4_4,0.0
8.15,A_CAV2,102.22,35.6,90.0,A_CAV,12.96,102.22,E4_0,0.0
8.15,A_CAV3,86.57,35.6,90.0,A_CAV,11.0,86.57,E4_0,0.0
8.15,A_CAV4,131.9,42.0,90.0,A_CAV,13.86,131.9,E4_2,0.0
8.15,A_CAV5,107.25,42.0,90.0,A_CAV,11.95,107.25,E4_2,0.0
8.15,A_CAV6,90.29,42.0,90.0,A_CAV,10.62,90.29,E4_2,0.0
8.15,A_CAV8,167.02,45.2,90.0,A_CAV,13.89,167.02,E4_3,0.0
8.15,A_CAV9,156.65,48.4,90.0,A_CAV,13.59,156.65,E4_4,0.0
8.15,E_CAV0.0,162.59,38.8,90.0,E_CAV,14.84,162.59,E4_1,0.0
8.15,E_CAV1.0,186.83,38.8,90.0,E_CAV,14.87,186.83,E4_1,0.0
8.15,E_CAV2.0,206.46,45.2,90.0,E_CAV,13.95,206.46,E4_3,0.0
8.15,E_CAV3.0,226.59,38.8,90.0,E_CAV,14.63,226.59,E4_1,0.0
8.15,E_CAV4.0,232.0,45.2,90.0,E_CAV,13.25,232.0,E4_3,0.0
8.2,A_CAV0,122.74,35.6,90.0,A_CAV,13.85,122.74,E4_0,0.0
8.2,A_CAV1,146.68,35.6,90.0,A_CAV,13.86,146.68,E4_0,0.0
8.2,A_CAV10,183.11,48.4,90.0,A_CAV,12.68,183.11,E4_4,0.0
8.2,A_CAV11,138.36,48.4,90.0,A_CAV,12.51,138.36,E4_4,0.0
8.2,A_CAV2,102.86,35.6,90.0,A_CAV,12.92,102.86,E4_0,0.0
8.2,A_CAV3,87.13,35.6,90.0,A_CAV,11.06,87.13,E4_0,0.0
8.2,A_CAV4,132.6,42.0,90.0,A_CAV,13.87,132.6,E4_2,0.0
8.2,A_CAV5,107.85,42.0,90.0,A_CAV,11.97,107.85,E4_2,0.0
8.2,A_CAV6,90.82,42.0,90.0,A_CAV,10.62,90.82,E4_2,0.0
8.2,A_CAV8,167.71,45.2,90.0,A_CAV,13.88,167.71,E4_3,0.0
8.2,A_CAV9,157.33,48.4,90.0,A_CAV,13.6,157.33,E4_4,0.0
8.2,E_CAV0.0,163.33,38.8,90.0,E_CAV,14.77,163.33,E4_1,0.0
8.2,E_CAV1.0,187.57,38.8,90.0,E_CAV,14.84,187.57,E4_1,0.0
8.2,E_CAV2.0,207.15,45.2,90.0,E_CAV,13.9,207.15,E4_3,0.0
8.2,E_CAV3.0,227.32,38.8,90.0,E_CAV,14.6,227.32,E4_1,0.0
8.2,E_CAV4.0,232.67,45.2,90.0,E_CAV,13.28,232.67,E4_3,0.0
8.25,A_CAV0,123.44,35.6,90.0,A_CAV,13.84,123.44,E4_0,0.0
8.25,A_CAV1,147.37,35.6,90.0,A_CAV,13.87,147.37,E4_0,0.0
8.25,A_CAV10,183.74,48.4,90.0,A_CAV,12.63,183.74,E4_4,0.0
8.25,A_CAV11,138.99,48.4,90.0,A_CAV,12.51,138.99,E4_4,0.0
8.25,A_CAV2,103.51,35.6,90.0,A_CAV,12.94,103.51,E4_0,0.0
8.25,A_CAV3,87.68,35.6,90.0,A_CAV,11.05,87.68,E4_0,0.0
8.25,A_CAV4,133.29,42.0,90.0,A_CAV,13.84,133.29,E4_2,0.0
8.25,A_CAV5,108.45,42.0,90.0,A_CAV,11.93,108.45,E4_2,0.0
8.25,A_CAV6,91.35,42.0,90.0,A_CAV,10.67,91.35,E4_2,0.0
8.25,A_CAV8,168.4,45.2,90.0,A_CAV,13.88,168.4,E4_3,0.0
8.25,A_CAV9,158.01,48.4,90.0,A_CAV,13.59,158.01,E4_4,0.0
8.25,E_CAV0.0,164.07,38.8,90.0,E_CAV,14.81,164.07,E4_1,0.0
8.25,E_CAV1.0,188.31,38.8,90.0,E_CAV,14.87,188.31,E4_1,0.0
8.25,E_CAV2.0,207.85,45.2,90.0,E_CAV,13.91,207.85,E4_3,0.0
8.25,E_CAV3.0,228.05,38.8,90.0,E_CAV,14.59,228.05,E4_1,0.0
8.25,E_CAV4.0,233.33,45.2,90.0,E_CAV,13.28,233.33,E4_3,0.0
8.3,A_CAV0,124.13,35.6,90.0,A_CAV,13.83,124.13,E4_0,0.0
8.3,A_CAV1,148.07,35.6,90.0,A_CAV,13.86,148.07,E4_0,0.0
8.3,A_CAV10,184.37,48.4,90.0,A_CAV,12.67,184.37,E4_4,0.0
8.3,A_CAV11,139.61,48.4,90.0,A_CAV,12.49,139.61,E4_4,0.0
8.3,A_CAV2,104.16,35.6,90.0,A_CAV,12.92,104.16,E4_0,0.0
8.3,A_CAV3,88.23,35.6,90.0,A_CAV,11.1,88.23,E4_0,0.0
8.3,A_CAV4,133.98,42.0,90.0,A_CAV,13.87,133.98,E4_2,0.0
8.3,A_CAV5,109.05,42.0,90.0,A_CAV,11.97,109.05,E4_2,0.0
8.3,A_CAV6,91.89,42.0,90.0,A_CAV,10.67,91.89,E4_2,0.0
8.3,A_CAV8,169.1,45.2,90.0,A_CAV,13.87,169.1,E4_3,0.0
8.3,A_CAV9,158.68,48.4,90.0,A_CAV,13.52,158.68,E4_4,0.0
8.3,E_CAV0.0,164.81,38.8,90.0,E_CAV,14.84,164.81,E4_1,0.0
8.3,E_CAV1.0,189.05,38.8,90.0,E_CAV,14.83,189.05,E4_1,0.0
8.3,E_CAV2.0,208.54,45.2,90.0,E_CAV,13.94,208.54,E4_3,0.0
8.3,E_CAV3.0,228.78,38.8,90.0,E_CAV,14.62,228.78,E4_1,0.0
8.3,E_CAV4.0,234.0,45.2,90.0,E_CAV,13.29,234.0,E4_3,0.0
8.35,A_CAV0,124.82,35.6,90.0,A_CAV,13.86,124.82,E4_0,0.0
8.35,A_CAV1,148.76,35.6,90.0,A_CAV,13.84,148.76,E4_0,0.0
8.35,A_CAV10,185.01,48.4,90.0,A_CAV,12.67,185.01,E4_4,0.0
8.35,A_CAV11,140.23,48.4,90.0,A_CAV,12.48,140.23,E4_4,0.0
8.35,A_CAV2,104.8,35.6,90.0,A_CAV,12.97,104.8,E4_0,0.0
8.35,A_CAV3,88.79,35.6,90.0,A_CAV,11.14,88.79,E4_0,0.0
8.35,A_CAV4,134.67,42.0,90.0,A_CAV,13.84,134.67,E4_2,0.0
8.35,A_CAV5,109.65,42.0,90.0,A_CAV,11.97,109.65,E4_2,0.0
8.35,A_CAV6,92.42,42.0,90.0,A_CAV,10.69,92.42,E4_2,0.0
8.35,A_CAV8,169.79,45.2,90.0,A_CAV,13.86,169.79,E4_3,0.0
8.35,A_CAV9,159.36,48.4,90.0,A_CAV,13.54,159.36,E4_4,0.0
8.35,E_CAV0.0,165.55,38.8,90.0,E_CAV,14.8,165.55,E4_1,0.0
8.35,E_CAV1.0,189.8,38.8,90.0,E_CAV,14.87,189.8,E4_1,0.0
8.35,E_CAV2.0,209.24,45.2,90.0,E_CAV,13.94,209.24,E4_3,0.0
8.35,E_CAV3.0,229.51,38.8,90.0,E_CAV,14.63,229.51,E4_1,0.0
8.35,E_CAV4.0,234.66,45.2,90.0,E_CAV,13.27,234.66,E4_3,0.0
8.4,A_CAV0,125.51,35.6,90.0,A_CAV,13.86,125.51,E4_0,0.0
8.4,A_CAV1,149.45,35.6,90.0,A_CAV,13.84,149.45,E4_0,0.0
8.4,A_CAV10,185.64,48.4,90.0,A_CAV,12.65,185.64,E4_4,0.0
8.4,A_CAV11,140.86,48.4,90.0,A_CAV,12.48,140.86,E4_4,0.0
8.4,A_CAV2,105.45,35.6,90.0,A_CAV,12.97,105.45,E4_0,0.0
8.4,A_CAV3,89.35,35.6,90.0,A_CAV,11.18,89.35,E4_0,0.0
8.4,A_CAV4,135.37,42.0,90.0,A_CAV,13.87,135.37,E4_2,0.0
8.4,A_CAV5,110.24,42.0,90.0,A_CAV,11.94,110.24,E4_2,0.0
8.4,A_CAV6,92.96,42.0,90.0,A_CAV,10.73,92.96,E4_2,0.0
8.4,A_CAV8,170.48,45.2,90.0,A_CAV,13.83,170.48,E4_3,0.0
8.4,A_CAV9,160.04,48.4,90.0,A_CAV,13.51,160.04,E4_4,0.0
8.4,E_CAV0.0,166.29,38.8,90.0,E_CAV,14.78,166.29,E4_1,0.0
8.4,E_CAV1.0,190.54,38.8,90.0,E_CAV,14.86,190.54,E4_1,0.0
8.4,E_CAV2.0,209.94,45.2,90.0,E_CAV,13.89,209.94,E4_3,0.0
8.4,E_CAV3.0,230.24,38.8,90.0,E_CAV,14.59,230.24,E4_1,0.0
8.4,E_CAV4.0,235.32,45.2,90.0,E_CAV,13.29,235.32,E4_3,0.0
8.45,A_CAV0,126.21,35.6,90.0,A_CAV,13.87,126.21,E4_0,0.0
8.45,A_CAV1,150.14,35.6,90.0,A_CAV,13.84,150.14,E4_0,0.0
8.45,A_CAV10,186.27,48.4,90.0,A_CAV,12.67,186.27,E4_4,0.0
8.45,A_CAV11,141.48,48.4,90.0,A_CAV,12.5,141.48,E4_4,0.0
8.45,A_CAV2,106.1,35.6,90.0,A_CAV,13.01,106.1,E4_0,0.0
8.45,A_CAV3,89.91,35.6,90.0,A_CAV,11.2,89.91,E4_0,0.0
8.45,A_CAV4,136.06,42.0,90.0,A_CAV,13.83,136.06,E4_2,0.0
8.45,A_CAV5,110.84,42.0,90.0,A_CAV,11.96,110.84,E4_2,0.0
8.45,A_CAV6,93.49,42.0,90.0,A_CAV,10.7,93.49,E4_2,0.0
8.45,A_CAV8,171.17,45.2,90.0,A_CAV,13.84,171.17,E4_3,0.0
8.45,A_CAV9,160.71,48.4,90.0,A_CAV,13.51,160.71,E4_4,0.0
8.45,E_CAV0.0,167.03,38.8,90.0,E_CAV,14.79,167.03,E4_1,0.0
8.45,E_CAV1.0,191.28,38.8,90.0,E_CAV,14.88,191.28,E4_1,0.0
8.45,E_CAV2.0,210.63,45.2,90.0,E_CAV,13.89,210.63,E4_3,0.0
8.45,E_CAV3.0,230.97,38.8,90.0,E_CAV,14.57,230.97,E4_1,0.0
8.45,E_CAV4.0,235.99,45.2,90.0,E_CAV,13.28,235.99,E4_3,0.0
8.5,A_CAV0,126.9,35.6,90.0,A_CAV,13.87,126.9,E4_0,0.0
8.5,A_CAV1,150.83,35.6,90.0,A_CAV,13.85,150.83,E4_0,0.0
8.5,A_CAV10,186.91,48.4,90.0,A_CAV,12.67,186.91,E4_4,0.0
8.5,A_CAV11,142.11,48.4,90.0,A_CAV,12.52,142.11,E4_4,0.0
8.5,A_CAV2,106.75,35.6,90.0,A_CAV,13.0,106.75,E4_0,0.0
8.5,A_CAV3,90.47,35.6,90.0,A_CAV,11.28,90.47,E4_0,0.0
8.5,A_CAV4,136.75,42.0,90.0,A_CAV,13.83,136.75,E4_2,0.0
8.5,A_CAV5,111.44,42.0,90.0,A_CAV,11.96,111.44,E4_2,0.0
8.5,A_CAV6,94.03,42.0,90.0,A_CAV,10.77,94.03,E4_2,0.0
8.5,A_CAV8,171.87,45.2,90.0,A_CAV,13.85,171.87,E4_3,0.0
8.5,A_CAV9,161.39,48.4,90.0,A_CAV,13.49,161.39,E4_4,0.0
8.5,E_CAV0.0,167.77,38.8,90.0,E_CAV,14.84,167.77,E4_1,0.0
8.5,E_CAV1.0,192.03,38.8,90.0,E_CAV,14.84,192.03,E4_1,0.0
8.5,E_CAV2.0,211.32,45.2,90.0,E_CAV,13.86,211.32,E4_3,0.0
8.5,E_CAV3.0,231.7,38.8,90.0,E_CAV,14.62,231.7,E4_1,0.0
8.5,E_CAV4.0,236.65,45.2,90.0,E_CAV,13.24,236.65,E4_3,0.0
8.55,A_CAV0,127.59,35.6,90.0,A_CAV,13.84,127.59,E4_0,0.0
8.55,A_CAV1,151.53,35.6,90.0,A_CAV,13.85,151.53,E4_0,0.0
8.55,A_CAV10,187.54,48.4,90.0,A_CAV,12.68,187.54,E4_4,0.0
8.55,A_CAV11,142.74,48.4,90.0,A_CAV,12.51,142.74,E4_4,0.0
8.55,A_CAV2,107.4,35.6,90.0,A_CAV,13.01,107.4,E4_0,0.0
8.55,A_CAV3,91.04,35.6,90.0,A_CAV,11.3,91.04,E4_0,0.0
8.55,A_CAV4,137.44,42.0,90.0,A_CAV,13.88,137.44,E4_2,0.0
8.55,A_CAV5,112.04,42.0,90.0,A_CAV,11.94,112.04,E4_2,0.0
8.55,A_CAV6,94.57,42.0,90.0,A_CAV,10.8,94.57,E4_2,0.0
8.55,A_CAV8,172.56,45.2,90.0,A_CAV,13.87,172.56,E4_3,0.0
8.55,A_CAV9,162.06,48.4,90.0,A_CAV,13.49,162.06,E4_4,0.0
8.55,E_CAV0.0,168.51,38.8,90.0,E_CAV,14.78,168.51,E4_1,0.0
8.55,E_CAV1.0,192.77,38.8,90.0,E_CAV,14.85,192.77,E4_1,0.0
8.55,E_CAV2.0,212.02,45.2,90.0,E_CAV,13.83,212.02,E4_3,0.0
8.55,E_CAV3.0,232.43,38.8,90.0,E_CAV,14.59,232.43,E4_1,0.0
8.55,E_CAV4.0,237.31,45.2,90.0,E_CAV,13.24,237.31,E4_3,0.0
8.6,A_CAV0,128.28,35.6,90.0,A_CAV,13.83,128.28,E4_0,0.0
8.6,A_CAV1,152.22,35.6,90.0,A_CAV,13.84,152.22,E4_0,0.0
8.6,A_CAV10,188.18,48.4,90.0,A_CAV,12.69,188.18,E4_4,0.0
8.6,A_CAV11,143.36,48.4,90.0,A_CAV,12.51,143.36,E4_4,0.0
8.6,A_CAV2,108.06,35.6,90.0,A_CAV,13.04,108.06,E4_0,0.0
8.6,A_CAV3,91.61,35.6,90.0,A_CAV,11.34,91.61,E4_0,0.0
8.6,A_CAV4,138.14,42.0,90.0,A_CAV,13.85,138.14,E4_2,0.0
8.6,A_CAV5,112.63,42.0,90.0,A_CAV,11.93,112.63,E4_2,0.0
8.6,A_CAV6,95.11,42.0,90.0,A_CAV,10.78,95.11,E4_2,0.0
8.6,A_CAV8,173.25,45.2,90.0,A_CAV,13.83,173.25,E4_3,0.0
8.6,A_CAV9,162.73,48.4,90.0,A_CAV,13.47,162.73,E4_4,0.0
8.6,E_CAV0.0,169.25,38.8,90.0,E_CAV,14.8,169.25,E4_1,0.0
8.6,E_CAV1.0,193.51,38.8,90.0,E_CAV,14.85,193.51,E4_1,0.0
8.6,E_CAV2.0,212.71,45.2,90.0,E_CAV,13.84,212.71,E4_3,0.0
8.6,E_CAV3.0,233.16,38.8,90.0,E_CAV,14.57,233.16,E4_1,0.0
8.6,E_CAV4.0,237.98,45.2,90.0,E_CAV,13.29,237.98,E4_3,0.0
8.65,A_CAV0,128.98,35.6,90.0,A_CAV,13.83,128.98,E4_0,0.0
8.65,A_CAV1,152.91,35.6,90.0,A_CAV,13.85,152.91,E4_0,0.0
8.65,A_CAV10,188.81,48.4,90.0,A_CAV,12.67,188.81,E4_4,0.0
8.65,A_CAV11,143.99,48.4,90.0,A_CAV,12.5,143.99,E4_4,0.0
8.65,A_CAV2,108.71,35.6,90.0,A_CAV,12.99,108.71,E4_0,0.0
8.65,A_CAV3,92.17,35.6,90.0,A_CAV,11.34,92.17,E4_0,0.0
8.65,A_CAV4,138.83,42.0,90.0,A_CAV,13.85,138.83,E4_2,0.0
8.65,A_CAV5,113.23,42.0,90.0,A_CAV,11.93,113.23,E4_2,0.0
8.65,A_CAV6,95.65,42.0,90.0,A_CAV,10.8,95.65,E4_2,0.0
8.65,A_CAV8,173.94,45.2,90.0,A_CAV,13.84,173.94,E4_3,0.0
8.65,A_CAV9,163.41,48.4,90.0,A_CAV,13.47,163.41,E4_4,0.0
8.65,E_CAV0.0,169.99,38.8,90.0,E_CAV,14.8,169.99,E4_1,0.0
8.65,E_CAV1.0,194.25,38.8,90.0,E_CAV,14.85,194.25,E4_1,0.0
8.65,E_CAV2.0,213.4,45.2,90.0,E_CAV,13.87,213.4,E4_3,0.0
8.65,E_CAV3.0,233.89,38.8,90.0,E_CAV,14.59,233.89,E4_1,0.0
8.65,E_CAV4.0,238.64,45.2,90.0,E_CAV,13.25,238.64,E4_3,0.0
8.7,A_CAV0,129.67,35.6,90.0,A_CAV,13.83,129.67,E4_0,0.0
8.7,A_CAV1,153.6,35.6,90.0,A_CAV,13.84,153.6,E4_0,0.0
8.7,A_CAV10,189.44,48.4,90.0,A_CAV,12.66,189.44,E4_4,0.0
8.7,A_CAV11,144.61,48.4,90.0,A_CAV,12.55,144.61,E4_4,0.0
8.7,A_CAV2,109.36,35.6,90.0,A_CAV,13.06,109.36,E4_0,0.0
8.7,A_CAV3,92.74,35.6,90.0,A_CAV,11.33,92.74,E4_0,0.0
8.7,A_CAV4,139.52,42.0,90.0,A_CAV,13.83,139.52,E4_2,0.0
8.7,A_CAV5,113.83,42.0,90.0,A_CAV,11.93,113.83,E4_2,0.0
8.7,A_CAV6,96.19,42.0,90.0,A_CAV,10.79,96.19,E4_2,0.0
8.7,A_CAV8,174.64,45.2,90.0,A_CAV,13.88,174.64,E4_3,0.0
8.7,A_CAV9,164.08,48.4,90.0,A_CAV,13.44,164.08,E4_4,0.0
8.7,E_CAV0.0,170.73,38.8,90.0,E_CAV,14.79,170.73,E4_1,0.0
8.7,E_CAV1.0,195.0,38.8,90.0,E_CAV,14.86,195.0,E4_1,0.0
8.7,E_CAV2.0,214.09,45.2,90.0,E_CAV,13.87,214.09,E4_3,0.0
8.7,E_CAV3.0,234.62,38.8,90.0,E_CAV,14.6,234.62,E4_1,0.0
8.7,E_CAV4.0,239.3,45.2,90.0,E_CAV,13.26,239.3,E4_3,0.0
8.75,A_CAV0,130.36,35.6,90.0,A_CAV,13.84,130.36,E4_0,0.0
8.75,A_CAV1,154.29,35.6,90.0,A_CAV,13.83,154.29,E4_0,0.0
8.75,A_CAV10,190.08,48.4,90.0,A_CAV,12.68,190.08,E4_4,0.0
8.75,A_CAV11,145.24,48.4,90.0,A_CAV,12.5,145.24,E4_4,0.0
8.75,A_CAV2,110.01,35.6,90.0,A_CAV,13.0,110.01,E4_0,0.0
8.75,A_CAV3,93.31,35.6,90.0,A_CAV,11.42,93.31,E4_0,0.0
8.75,A_CAV4,140.21,42.0,90.0,A_CAV,13.87,140.21,E4_2,0.0
8.75,A_CAV5,114.42,42.0,90.0,A_CAV,11.93,114.42,E4_2,0.0
8.75,A_CAV6,96.73,42.0,90.0,A_CAV,10.84,96.73,E4_2,0.0
8.75,A_CAV8,175.33,45.2,90.0,A_CAV,13.86,175.33,E4_3,0.0
8.75,A_CAV9,164.75,48.4,90.0,A_CAV,13.48,164.75,E4_4,0.0
8.75,E_CAV0.0,171.47,38.8,90.0,E_CAV,14.82,171.47,E4_1,0.0
8.75,E_CAV1.0,195.74,38.8,90.0,E_CAV,14.83,195.74,E4_1,0.0
8.75,E_CAV2.0,214.78,45.2,90.0,E_CAV,13.81,214.78,E4_3,0.0
8.75,E_CAV3.0,235.35,38.8,90.0,E_CAV,14.6,235.35,E4_1,0.0
8.75,E_CAV4.0,239.96,45.2,90.0,E_CAV,13.23,239.96,E4_3,0.0
8.8,A_CAV0,131.05,35.6,90.0,A_CAV,13.83,131.05,E4_0,0.0
8.8,A_CAV1,154.99,35.6,90.0,A_CAV,13.87,154.99,E4_0,0.0
8.8,A_CAV10,190.71,48.4,90.0,A_CAV,12.63,190.71,E4_4,0.0
8.8,A_CAV11,145.87,48.4,90.0,A_CAV,12.55,145.87,E4_4,0.0
8.8,A_CAV2,110.66,35.6,90.0,A_CAV,13.08,110.66,E4_0,0.0
8.8,A_CAV3,93.88,35.6,90.0,A_CAV,11.38,93.88,E4_0,0.0
8.8,A_CAV4,140.91,42.0,90.0,A_CAV,13.83,140.91,E4_2,0.0
8.8,A_CAV5,115.02,42.0,90.0,A_CAV,11.96,115.02,E4_2,0.0
8.8,A_CAV6,97.27,42.0,90.0,A_CAV,10.82,97.27,E4_2,0.0
8.8,A_CAV8,176.02,45.2,90.0,A_CAV,13.86,176.02,E4_3,0.0
8.8,A_CAV9,165.43,48.4,90.0,A_CAV,13.45,165.43,E4_4,0.0
8.8,E_CAV0.0,172.21,38.8,90.0,E_CAV,14.77,172.21,E4_1,0.0
8.8,E_CAV1.0,196.48,38.8,90.0,E_CAV,14.88,196.48,E4_1,0.0
8.8,E_CAV2.0,215.48,45.2,90.0,E_CAV,13.82,215.48,E4_3,0.0
8.8,E_CAV3.0,236.08,38.8,90.0,E_CAV,14.62,236.08,E4_1,0.0
8.8,E_CAV4.0,240.63,45.2,90.0,E_CAV,13.24,240.63,E4_3,0.0
8.85,A_CAV0,131.74,35.6,90.0,A_CAV,13.83,131.74,E4_0,0.0
8.85,A_CAV1,155.68,35.6,90.0,A_CAV,13.88,155.68,E4_0,0.0
8.85,A_CAV10,191.34,48.4,90.0,A_CAV,12.66,191.34,E4_4,0.0
8.85,A_CAV11,146.49,48.4,90.0,A_CAV,12.56,146.49,E4_4,0.0
8.85,A_CAV2,111.32,35.6,90.0,A_CAV,13.08,111.32,E4_0,0.0
8.85,A_CAV3,94.45,35.6,90.0,A_CAV,11.46,94.45,E4_0,0.0
8.85,A_CAV4,141.6,42.0,90.0,A_CAV,13.86,141.6,E4_2,0.0
8.85,A_CAV5,115.62,42.0,90.0,A_CAV,11.92,115.62,E4_2,0.0
8.85,A_CAV6,97.82,42.0,90.0,A_CAV,10.89,97.82,E4_2,0.0
8.85,A_CAV8,176.72,45.2,90.0,A_CAV,13.85,176.72,E4_3,0.0
8.85,A_CAV9,166.1,48.4,90.0,A_CAV,13.43,166.1,E4_4,0.0
8.85,E_CAV0.0,172.95,38.8,90.0,E_CAV,14.82,172.95,E4_1,0.0
8.85,E_CAV1.0,197.22,38.8,90.0,E_CAV,14.83,197.22,E4_1,0.0
8.85,E_CAV2.0,216.17,45.2,90.0,E_CAV,13.83,216.17,E4_3,0.0
8.85,E_CAV3.0,236.81,38.8,90.0,E_CAV,14.62,236.81,E4_1,0.0
8.85,E_CAV4.0,241.29,45.2,90.0,E_CAV,13.24,241.29,E4_3,0.0
8.9,A_CAV0,132.43,35.6,90.0,A_CAV,13.83,132.43,E4_0,0.0
8.9,A_CAV1,156.37,35.6,90.0,A_CAV,13.85,156.37,E4_0,0.0
8.9,A_CAV10,191.97,48.4,90.0,A_CAV,12.65,191.97,E4_4,0.0
8.9,A_CAV11,147.12,48.4,90.0,A_CAV,12.51,147.12,E4_4,0.0
8.9,A_CAV2,111.97,35.6,90.0,A_CAV,13.08,111.97,E4_0,0.0
8.9,A_CAV3,95.03,35.6,90.0,A_CAV,11.5,95.03,E4_0,0.0
8.9,A_CAV4,142.29,42.0,90.0,A_CAV,13.85,142.29,E4_2,0.0
8.9,A_CAV5,116.21,42.0,90.0,A_CAV,11.94,116.21,E4_2,0.0
8.9,A_CAV6,98.36,42.0,90.0,A_CAV,10.84,98.36,E4_2,0.0
8.9,A_CAV8,177.41,45.2,90.0,A_CAV,13.88,177.41,E4_3,0.0
8.9,A_CAV9,166.77,48.4,90.0,A_CAV,13.46,166.77,E4_4,0.0
8.9,E_CAV0.0,173.69,38.8,90.0,E_CAV,14.76,173.69,E4_1,0.0
8.9,E_CAV1.0,197.96,38.8,90.0,E_CAV,14.83,197.96,E4_1,0.0
8.9,E_CAV2.0,216.86,45.2,90.0,E_CAV,13.77,216.86,E4_3,0.0
8.9,E_CAV3.0,237.54,38.8,90.0,E_CAV,14.61,237.54,E4_1,0.0
8.9,E_CAV4.0,241.95,45.2,90.0,E_CAV,13.29,241.95,E4_3,0.0
8.95,A_CAV0,133.13,35.6,90.0,A_CAV,13.85,133.13,E4_0,0.0
8.95,A_CAV1,157.07,35.6,90.0,A_CAV,13.86,157.07,E4_0,0.0
8.95,A_CAV10,192.61,48.4,90.0,A_CAV,12.65,192.61,E4_4,0.0
